date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:32:54	58606/58606	---M--	200	added ('OK')	image/jpeg	etag:%22130cd032-e4ee-53eb6c21e6164%22	http://www.kingspec.com.cn/imageRepository/e14bb879-9bd8-4162-bcdd-c2c1d4f47906.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/e14bb879-9bd8-4162-bcdd-c2c1d4f47906.jpg	(from http://www.kingspec.com.cn/products_list/columnsId=91&pmcId=57.html)
15:32:57	55270/55270	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:06%20GMT	http://www.kingspec.com.cn/products_detail/productId=69.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=69.html	(from http://www.kingspec.com.cn/products_list/columnsId=91&pmcId=57.html)
15:32:57	27535/27535	---M--	200	added ('OK')	image/jpeg	etag:%22130cd037-6b8f-53eb6f40b2d7f%22	http://www.kingspec.com.cn/imageRepository/15ee0850-3dce-41d7-852f-1da1e4fa7f6e.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/15ee0850-3dce-41d7-852f-1da1e4fa7f6e.jpg	(from http://www.kingspec.com.cn/products_list/columnsId=91&pmcId=57.html)
15:33:00	51514/51514	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:09%20GMT	http://www.kingspec.com.cn/products_detail/productId=45.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=45.html	(from http://www.kingspec.com.cn/products_list/pmcId=58.html)
15:33:00	7907/7907	---M--	200	added ('OK')	image/jpeg	etag:%22d006295-1ee3-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/5158df87-c018-448a-8ea4-7d8ef9ccf122.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/5158df87-c018-448a-8ea4-7d8ef9ccf122.jpg	(from http://www.kingspec.com.cn/products_list/pmcId=58.html)
15:33:02	51991/51991	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:12%20GMT	http://www.kingspec.com.cn/products_detail/productId=46.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=46.html	(from http://www.kingspec.com.cn/products_list/pmcId=58.html)
15:33:03	7966/7966	---M--	200	added ('OK')	image/jpeg	etag:%2211eeb00a-1f1e-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/623ffb85-8006-42f9-9ff7-d04562bc55bd.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/623ffb85-8006-42f9-9ff7-d04562bc55bd.jpg	(from http://www.kingspec.com.cn/products_list/pmcId=58.html)
15:33:05	52283/52283	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:15%20GMT	http://www.kingspec.com.cn/products_detail/productId=32.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=32.html	(from http://www.kingspec.com.cn/products_list/pmcId=59.html)
15:33:05	12043/12043	---M--	200	added ('OK')	image/jpeg	etag:%22e774251-2f0b-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/1b9faf3d-36cd-450a-ad24-bce30205d4b1.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/1b9faf3d-36cd-450a-ad24-bce30205d4b1.jpg	(from http://www.kingspec.com.cn/products_list/pmcId=59.html)
15:33:08	53820/53820	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:17%20GMT	http://www.kingspec.com.cn/products_detail/productId=47.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=47.html	(from http://www.kingspec.com.cn/products_list/pmcId=60.html)
15:33:11	60059/60059	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:20%20GMT	http://www.kingspec.com.cn/products_detail/productId=48.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=48.html	(from http://www.kingspec.com.cn/products_list/pmcId=60.html)
15:33:11	7797/7797	---M--	200	added ('OK')	image/jpeg	etag:%2264ea8a8-1e75-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/d3a51b11-870a-4dcd-916b-4a9c5f3eafc3.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d3a51b11-870a-4dcd-916b-4a9c5f3eafc3.jpg	(from http://www.kingspec.com.cn/products_list/pmcId=60.html)
15:33:12	22550/22550	---M--	200	added ('OK')	text/css	etag:%22f9b4f2a-5816-53e7881566268%22	http://www.kingspec.com.cn/styles/page_message.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_message.min9eae.css	(from http://www.kingspec.com.cn/message.html)
15:33:14	90620/90620	---M--	200	added ('OK')	text/css	etag:%22f9b4f20-161fc-53e7881391b68%22	http://www.kingspec.com.cn/styles/page_faq.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_faq.min9eae.css	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:16	37485/37485	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:25%20GMT	http://www.kingspec.com.cn/faq/newsCategoryId=12.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq/newsCategoryId=12.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:18	43745/43745	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:28%20GMT	http://www.kingspec.com.cn/faq/newsCategoryId=13.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq/newsCategoryId=13.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:20	49919/49919	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:30%20GMT	http://www.kingspec.com.cn/faq/newsCategoryId=10.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq/newsCategoryId=10.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:22	28345/28345	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:32%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=18.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=18.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:25	28288/28288	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:34%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=12.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=12.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:27	28041/28041	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:37%20GMT	http://www.kingspec.com.cn/faq_detail/newsId=11.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/faq_detail/newsId=11.html	(from http://www.kingspec.com.cn/faq/newsCategoryId=11.html)
15:33:28	24116/24116	---M--	200	added ('OK')	text/css	etag:%22f9b4f1b-5e34-53e788130fd4a%22	http://www.kingspec.com.cn/styles/page_Sale.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_Sale.min9eae.css	(from http://www.kingspec.com.cn/Sale.html)
15:33:29	11421/11421	---M--	200	added ('OK')	text/css	etag:%22f9b4f1f-2c9d-53e7881350c57%22	http://www.kingspec.com.cn/styles/page_download.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_download.min9eae.css	(from http://www.kingspec.com.cn/download.html)
15:33:30	27444/27444	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:33:41%20GMT	http://www.kingspec.com.cn/members_login.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/members_login.html	(from http://www.kingspec.com.cn/download.html)
15:33:32	37052/37052	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202016%2014:36:10%20GMT	http://www.kingspec.com.cn/publicScripts/components/??FrontColumns_navigation01.min.js,FrontProducts_generalSearch01.min.js,FrontComContent_list01.min.js,FrontDownloads_list01.min.js	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/publicScripts/components/index395d.html	(from http://www.kingspec.com.cn/Sale.html)
15:33:38	35042/35042	---M--	200	added ('OK')	image/jpeg	etag:%22d5d3efa-88e2-5341f483ad900%22	http://www.kingspec.com.cn/images/x1.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/x1.jpg	(from http://www.kingspec.com.cn/about/i=6&comContentId=6.html)
15:33:47	49642/49642	---M--	200	added ('OK')	image/jpeg	etag:%22d5d3efb-c1ea-5341f483ad900%22	http://www.kingspec.com.cn/images/x2.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/x2.jpg	(from http://www.kingspec.com.cn/about/i=6&comContentId=6.html)
15:33:56	51834/51834	---M--	200	added ('OK')	image/jpeg	etag:%22d5d3efc-ca7a-5341f483ad900%22	http://www.kingspec.com.cn/images/x3.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/x3.jpg	(from http://www.kingspec.com.cn/about/i=6&comContentId=6.html)
15:34:03	37401/37401	---M--	200	added ('OK')	image/jpeg	etag:%22d5d3efd-9219-5341f483ad900%22	http://www.kingspec.com.cn/images/x4.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/x4.jpg	(from http://www.kingspec.com.cn/about/i=6&comContentId=6.html)
15:34:04	24219/24219	---M--	200	added ('OK')	text/css	etag:%22106e62d1-5e9b-53e788195595d%22	http://www.kingspec.com.cn/styles/page_video.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_video.min9eae.css	(from http://www.kingspec.com.cn/video.html)
15:34:04	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/images/lightbox.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/lightbox.1e3.delayed	(from http://www.kingspec.com.cn/video.html)
15:34:11	35086/35086	---M--	200	added ('OK')	application/javascript	date:Mon,%2011%20Jul%202016%2014:36:10%20GMT	http://www.kingspec.com.cn/publicScripts/components/??FrontColumns_navigation01.min.js,FrontProducts_generalSearch01.min.js,FrontComContent_list01.min.js,FrontNews_list01.min.js	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/publicScripts/components/index66d5.html	(from http://www.kingspec.com.cn/video.html)
15:34:11	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/images/jquery.lightbox.min.js	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/images/jquery.lightbox.min.1e4.delayed	(from http://www.kingspec.com.cn/video.html)
15:34:13	29953/29953	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:23%20GMT	http://www.kingspec.com.cn/video_detail/newsId=7.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/video_detail/newsId=7.html	(from http://www.kingspec.com.cn/video.html)
15:34:17	20077/20077	---M--	200	added ('OK')	image/jpeg	etag:%22de459bc-4e6d-5341f48e2b1c0%22	http://www.kingspec.com.cn/imageRepository/b286e88c-d8a2-4c9f-b8e8-a9b46b453355.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/b286e88c-d8a2-4c9f-b8e8-a9b46b453355.jpg	(from http://www.kingspec.com.cn/video.html)
15:34:18	302055/302055	---M--	200	added ('OK')	image/jpeg	etag:%22de459c3-49be7-5341f492efd00%22	http://www.kingspec.com.cn/imageRepository/b7b238a5-a9da-4e76-8a1b-c3fc6cf191c2.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/b7b238a5-a9da-4e76-8a1b-c3fc6cf191c2.jpg	(from http://www.kingspec.com.cn/about/i=9&comContentId=9.html)
15:34:19	29725/29725	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:29%20GMT	http://www.kingspec.com.cn/video_detail/newsId=6.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/video_detail/newsId=6.html	(from http://www.kingspec.com.cn/video.html)
15:34:25	36813/36813	---M--	200	added ('OK')	image/jpeg	etag:%22e163402-8fcd-5341f48e2b1c0%22	http://www.kingspec.com.cn/imageRepository/98cd440e-aa82-424e-898a-9304d8aed394.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/98cd440e-aa82-424e-898a-9304d8aed394.jpg	(from http://www.kingspec.com.cn/video.html)
15:34:26	45676/45676	---M--	200	added ('OK')	image/png	etag:%22df02023-b26c-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/w1.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/w1.png	(from http://www.kingspec.com.cn/buy/i=18&comContentId=18.html)
15:34:27	40024/40024	---M--	200	added ('OK')	image/png	etag:%22df02025-9c58-5341f491fbac0%22	http://www.kingspec.com.cn/imageRepository/w3.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/w3.png	(from http://www.kingspec.com.cn/buy/i=18&comContentId=18.html)
15:34:29	40687/40687	---M--	200	added ('OK')	image/png	etag:%22df02026-9eef-5341f49107880%22	http://www.kingspec.com.cn/imageRepository/w4.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/w4.png	(from http://www.kingspec.com.cn/buy/i=18&comContentId=18.html)
15:34:31	23407/23407	---M--	200	added ('OK')	image/jpeg	etag:%22148498b3-5b6f-53d01a8e2b253%22	http://www.kingspec.com.cn/imageRepository/bde90c3e-920f-426d-b035-bec68b302b7d.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/bde90c3e-920f-426d-b035-bec68b302b7d.jpg	(from http://www.kingspec.com.cn/buy/i=18&comContentId=18.html)
15:34:31	44060/44060	---M--	200	added ('OK')	image/png	etag:%22df02027-ac1c-5341f49013640%22	http://www.kingspec.com.cn/imageRepository/w5.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/w5.png	(from http://www.kingspec.com.cn/buy/i=18&comContentId=18.html)
15:34:33	95194/95194	---M--	200	added ('OK')	text/css	etag:%22106e62d4-173da-53e78819f0180%22	http://www.kingspec.com.cn/styles/page_xs_list.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_xs_list.min9eae.css	(from http://www.kingspec.com.cn/xs_list.html)
15:34:35	28803/28803	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:44%20GMT	http://www.kingspec.com.cn/xs_detail/newsId=26.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/xs_detail/newsId=26.html	(from http://www.kingspec.com.cn/xs_list.html)
15:34:35	43979/43979	---M--	200	added ('OK')	image/png	etag:%22148498b5-abcb-53d0249506ba6%22	http://www.kingspec.com.cn/imageRepository/b435c6c5-21d2-49a8-b90c-e552933c0254.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/b435c6c5-21d2-49a8-b90c-e552933c0254.png	(from http://www.kingspec.com.cn/buy/i=18&comContentId=18.html)
15:34:36	28586/28586	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:47%20GMT	http://www.kingspec.com.cn/xs_detail/newsId=25.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/xs_detail/newsId=25.html	(from http://www.kingspec.com.cn/xs_list.html)
15:34:38	28366/28366	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:49%20GMT	http://www.kingspec.com.cn/xs_detail/newsId=24.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/xs_detail/newsId=24.html	(from http://www.kingspec.com.cn/xs_list.html)
15:34:40	28562/28562	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:50%20GMT	http://www.kingspec.com.cn/xs_detail/newsId=23.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/xs_detail/newsId=23.html	(from http://www.kingspec.com.cn/xs_list.html)
15:34:44	97060/97060	---M--	200	added ('OK')	image/jpeg	etag:%22b014556-17b24-5341f49013640%22	http://www.kingspec.com.cn/imageRepository/e1077054-8c40-43f4-a343-7ce154bb523a.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/e1077054-8c40-43f4-a343-7ce154bb523a.jpg	(from http://www.kingspec.com.cn/xs_list.html)
15:34:45	28561/28561	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:56%20GMT	http://www.kingspec.com.cn/xs_detail/newsId=22.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/xs_detail/newsId=22.html	(from http://www.kingspec.com.cn/xs_list.html)
15:34:46	67055/67055	---M--	200	added ('OK')	image/jpeg	etag:%2264ea8a5-105ef-5341f49013640%22	http://www.kingspec.com.cn/imageRepository/d236fc9d-8186-4841-9f78-60bea5b3020c.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d236fc9d-8186-4841-9f78-60bea5b3020c.jpg	(from http://www.kingspec.com.cn/xs_list.html)
15:34:47	58791/58791	---M--	200	added ('OK')	image/jpeg	etag:%2264ea89b-e5a7-5341f49013640%22	http://www.kingspec.com.cn/imageRepository/ced7553c-9023-4d81-8789-4497558c682d.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/ced7553c-9023-4d81-8789-4497558c682d.jpg	(from http://www.kingspec.com.cn/xs_list.html)
15:34:49	46947/46947	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:34:58%20GMT	http://www.kingspec.com.cn/products_detail/productId=56.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=56.html	(from http://www.kingspec.com.cn/products_list.html)
15:34:51	23023/23023	---M--	200	added ('OK')	image/jpeg	etag:%22f3f23a4-59ef-53ea677e98d3b%22	http://www.kingspec.com.cn/imageRepository/55e95e84-6b93-4315-9c8b-14517fccd57c.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/55e95e84-6b93-4315-9c8b-14517fccd57c.jpg	(from http://www.kingspec.com.cn/products_list.html)
15:34:52	47420/47420	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:35:01%20GMT	http://www.kingspec.com.cn/products_detail/productId=55.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=55.html	(from http://www.kingspec.com.cn/products_list.html)
15:34:53	91005/91005	---M--	200	added ('OK')	image/jpeg	etag:%22f43c517-1637d-5341f49013640%22	http://www.kingspec.com.cn/imageRepository/22b65306-40e7-4ee1-8841-0028f6629f03.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/22b65306-40e7-4ee1-8841-0028f6629f03.jpg	(from http://www.kingspec.com.cn/xs_list.html)
15:34:55	47274/47274	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:35:04%20GMT	http://www.kingspec.com.cn/products_detail/productId=54.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=54.html	(from http://www.kingspec.com.cn/products_list.html)
15:34:56	23023/23023	---M--	200	added ('OK')	image/jpeg	etag:%22f3f23a7-59ef-53ea677ec7ab6%22	http://www.kingspec.com.cn/imageRepository/14ac86da-49a4-4315-8ec8-19b6b3c9b2bc.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/14ac86da-49a4-4315-8ec8-19b6b3c9b2bc.jpg	(from http://www.kingspec.com.cn/products_list.html)
15:35:00	47081/47081	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:35:08%20GMT	http://www.kingspec.com.cn/products_detail/productId=53.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=53.html	(from http://www.kingspec.com.cn/products_list.html)
15:35:00	23023/23023	---M--	200	added ('OK')	image/jpeg	etag:%22b11f0bd-59ef-53ea677a907e3%22	http://www.kingspec.com.cn/imageRepository/459f5ddd-f1f8-4f04-8751-ab616ce65be5.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/459f5ddd-f1f8-4f04-8751-ab616ce65be5.jpg	(from http://www.kingspec.com.cn/products_list.html)
15:35:03	47500/47500	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:35:12%20GMT	http://www.kingspec.com.cn/products_detail/productId=65.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=65.html	(from http://www.kingspec.com.cn/products_list.html)
15:35:03	20800/20800	---M--	200	added ('OK')	image/jpeg	etag:%2226326cc-5140-53ea67816cd96%22	http://www.kingspec.com.cn/imageRepository/256ec336-19ff-4618-b864-5c1f1d624518.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/256ec336-19ff-4618-b864-5c1f1d624518.jpg	(from http://www.kingspec.com.cn/products_list.html)
15:35:07	47292/47292	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Nov%202016%2006:35:15%20GMT	http://www.kingspec.com.cn/products_detail/productId=64.html	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_detail/productId=64.html	(from http://www.kingspec.com.cn/products_list.html)
15:35:07	23023/23023	---M--	200	added ('OK')	image/jpeg	etag:%22f3f23a3-59ef-53ea677e3b526%22	http://www.kingspec.com.cn/imageRepository/61f2b318-b1df-4b92-a31d-e2014ea1576a.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/61f2b318-b1df-4b92-a31d-e2014ea1576a.jpg	(from http://www.kingspec.com.cn/products_list.html)
15:35:10	90620/90620	---M--	200	added ('OK')	text/css	etag:%22f9b4f2c-161fc-53e78815b4f9f%22	http://www.kingspec.com.cn/styles/page_news_detail.min.css?t=1476062166881.css	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/styles/page_news_detail.min9eae.css	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:35:16	34184/34184	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Jun%202014%2013:38:49%20GMT	http://www.kingspec.com.cn/publicScripts/components/??FrontColumns_navigation01.min.js,FrontProducts_generalSearch01.min.js,FrontNewsCategory_tree01.min.js,FrontNews_detail01.min.js	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/publicScripts/components/index04c7.html	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:35:17	261366/261366	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b014557-3fcf6-5342045ab3800%22	http://www.kingspec.com.cn/imageRepository/e10ce632-247b-4364-9520-93ccd7117fdc.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/e10ce632-247b-4364-9520-93ccd7117fdc.jpg	(from http://www.kingspec.com.cn/)
15:35:53	221576/221576	---M--	200	added ('OK')	image/png	etag:%221538043a-36188-53d639045ee0f%22	http://www.kingspec.com.cn/imageRepository/8abbe576-2948-419c-97dc-6b15c318807c.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/8abbe576-2948-419c-97dc-6b15c318807c.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:35:56	241168/241168	---M--	200	added ('OK')	image/png	etag:%2215380439-3ae10-53d638debcb4f%22	http://www.kingspec.com.cn/imageRepository/47c42712-e6d9-4b5a-9f82-54a3bb9a7418.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/47c42712-e6d9-4b5a-9f82-54a3bb9a7418.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:35:56	2560/2560	---M-Z	404	error ('Not%20Found')	text/html	etag:%2231f4f04-a00-4f62dfa9d54e6%22	http://www.kingspec.com.cn/products_list/pmcId=23.html://	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/products_list/pmcId=23.html_/index.html	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
15:36:51	22280/22280	---M--	200	added ('OK')	image/jpeg	etag:%22d3dfd06-5708-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/c3f33936-a408-48ed-8607-41ed2ead5156.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/c3f33936-a408-48ed-8607-41ed2ead5156.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=28.html)
15:36:55	22997/22997	---M--	200	added ('OK')	image/jpeg	etag:%22de459b9-59d5-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/b05ad5b3-512e-44ce-8db2-e81cf7ff12d2.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/b05ad5b3-512e-44ce-8db2-e81cf7ff12d2.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=28.html)
15:36:57	22609/22609	---M--	200	added ('OK')	image/jpeg	etag:%22de459c2-5851-5341f493e3f40%22	http://www.kingspec.com.cn/imageRepository/b653b1a6-5b87-437f-81ad-508b71c75635.jpg	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/b653b1a6-5b87-437f-81ad-508b71c75635.jpg	(from http://www.kingspec.com.cn/news_detail/newsId=28.html)
15:37:01	207970/207970	---M--	200	added ('OK')	image/png	etag:%2215380441-32c62-53d63aa072e17%22	http://www.kingspec.com.cn/imageRepository/d802e3e5-4ee2-47cb-8d46-60e2c334d37c.png	C:/My%20Web%20Sites/kingpsecen/ENKINGFAST/www.kingspec.com.cn/imageRepository/d802e3e5-4ee2-47cb-8d46-60e2c334d37c.png	(from http://www.kingspec.com.cn/news_detail/newsId=31.html)
